leaf_index,target_section_count,predicted_section_count,section_count_absolute_error,geometry_rms_m,geometry_rms_normalized,position,chord,twist,cst_code,section_count,total,cst_shape_coefficients_mae,cst_trailing_edge_y_mae,cst_n1_n2_mae,leading_edge_xyz_m_mae,chord_m_mae,chord_m_relative_percent_mean,twist_rad_mae
91,7,7,0,0.07592219159995227,0.1258742367283569,0.05611172318458557,0.12407578527927399,0.030052751302719116,1.1507737636566162,4.291525328881107e-06,1.5854737758636475,0.0618046373128891,0.0009187461691908538,0.04291393980383873,0.02865341305732727,0.016361059620976448,13.222853660583496,0.004557470325380564
92,3,3,0,0.014060552176091078,0.04474792512934198,0.004798988811671734,0.0257235299795866,0.02748780883848667,0.13388188183307648,4.768370445162873e-07,0.2110895961523056,0.0215535257011652,0.0004567487339954823,0.012876654975116253,0.005034368485212326,0.009455790743231773,5.841340065002441,0.004981726408004761
93,3,3,0,0.015741298336020868,0.031482596672041736,0.00432115513831377,0.04880136251449585,0.008518249727785587,0.21456539630889893,1.1920928244535389e-07,0.2934911251068115,0.02505192905664444,0.0007476219907402992,0.012033726088702679,0.006875894032418728,0.01011474709957838,8.50650405883789,0.002447360660880804
94,5,5,0,0.03498242378262794,0.06996484756525588,0.016265980899333954,0.03714786842465401,0.04247691109776497,0.4516260623931885,3.576278118089249e-07,0.6125818490982056,0.037078045308589935,0.0011667177313938737,0.01303053554147482,0.015378139913082123,0.015643922612071037,6.752133369445801,0.00539804995059967
95,2,2,0,0.033032671820521595,0.10431318148404176,0.01619025506079197,0.019771158695220947,0.00265594944357872,0.09484054893255234,4.768370445162873e-07,0.1982203722000122,0.01763874478638172,0.00039497052785009146,0.009888425469398499,0.016035133972764015,0.004067137837409973,4.436800956726074,0.0014689266681671143
96,8,8,0,0.039372857299167056,0.07874571459833411,0.016878504306077957,0.01706911250948906,0.012891576625406742,0.48172444105148315,-0.0,0.5960776805877686,0.039595380425453186,0.0006551033584401011,0.02673288621008396,0.01606319099664688,0.008930263109505177,4.873261451721191,0.0029544595163315535
97,2,2,0,0.03002463119024498,0.0858919240521267,0.009163382463157177,0.012204885482788086,0.023190416395664215,0.12165287137031555,4.768370445162873e-07,0.20286652445793152,0.014334239065647125,0.0011163440067321062,0.011352449655532837,0.011308494955301285,0.007886789739131927,4.37513542175293,0.004293521866202354
98,3,3,0,0.03538014657868826,0.06340999686664095,0.011029995046555996,0.011401192285120487,0.014363467693328857,0.2264794111251831,-0.0,0.3073940575122833,0.029831109568476677,0.0006516337161883712,0.013253659009933472,0.014559749513864517,0.009963254444301128,3.59578800201416,0.0036509360652416945
99,4,4,0,0.011328562612710678,0.019996484660007925,0.013754497282207012,0.020623384043574333,0.04372991621494293,0.4897451400756836,2.7418097943154862e-06,0.622879147529602,0.03686526045203209,0.0007545272819697857,0.025602594017982483,0.005815272219479084,0.01072772592306137,5.318687438964844,0.0057840608060359955
100,8,8,0,0.03442654820196166,0.06885309640392331,0.028477899730205536,0.007846823893487453,0.04457119107246399,0.9652794599533081,1.7881377516459906e-06,1.1600923538208008,0.0575304813683033,0.0004854791332036257,0.034420475363731384,0.016950849443674088,0.005033435299992561,2.685377836227417,0.006278766319155693
101,4,4,0,0.018381634139001523,0.036763268278003046,0.003314948407933116,0.0009994430001825094,0.042500145733356476,0.17940928041934967,-0.0,0.23948360979557037,0.02423740364611149,0.0004682995204348117,0.014405965805053711,0.0073140934109687805,0.0019219238311052322,1.1270809173583984,0.005886836443096399
102,4,4,0,0.028665697421738974,0.08068749343545822,0.0096037108451128,0.009540028870105743,0.008533707819879055,0.38663405179977417,1.0728830375228426e-06,0.45272955298423767,0.031735870987176895,0.0010866046650335193,0.022999592125415802,0.011365897953510284,0.006926484405994415,3.3772313594818115,0.0026357676833868027
103,2,2,0,0.01583367806500937,0.03166735613001874,0.0017097751842811704,0.018233835697174072,0.0012595016742125154,0.1258363127708435,2.3841855067985307e-07,0.15387924015522003,0.020469604060053825,0.0005106123862788081,0.012971967458724976,0.005158130545169115,0.009211793541908264,5.338302135467529,0.0009664245881140232
104,5,5,0,0.02093358353330712,0.04186716706661424,0.004889090545475483,0.005431016907095909,0.024917125701904297,0.33589962124824524,-0.0,0.39069321751594543,0.030498165637254715,0.0005809982540085912,0.019380901008844376,0.009458760730922222,0.005765771958976984,2.459468126296997,0.0036959031131118536
105,2,2,0,0.03500957812702405,0.09903315718375524,0.016868427395820618,0.003760957857593894,0.013694168999791145,0.16464123129844666,1.1920928244535389e-07,0.2664388418197632,0.020141614601016045,0.000550587079487741,0.012976527214050293,0.014388632029294968,0.0046738386154174805,2.1743552684783936,0.0035501141101121902
106,6,6,0,0.042108882422570604,0.08421776484514121,0.01323684211820364,0.004708986263722181,0.07512260228395462,0.3357216417789459,5.960462772236497e-07,0.48173922300338745,0.03189031407237053,0.000560106011107564,0.02471587434411049,0.016942307353019714,0.006567423697561026,2.4428155422210693,0.007641775533556938
107,2,2,0,0.014392441596540406,0.02556406841814915,0.004537895787507296,0.015285620465874672,0.0034025097265839577,0.11742895096540451,1.1920928244535389e-07,0.1588069200515747,0.01682277023792267,0.0004814840795006603,0.008236490190029144,0.005105772987008095,0.00980096310377121,4.160449981689453,0.0016548335552215576
108,8,8,0,0.028046046004721027,0.056092092009442054,0.00881557259708643,0.05205748975276947,0.011924170888960361,0.4097036123275757,2.3841855067985307e-07,0.5177638530731201,0.034956298768520355,0.00041982094990089536,0.02513531595468521,0.012000298127532005,0.011452117003500462,8.271587371826172,0.0029657541308552027
109,4,4,0,0.0364134247474031,0.0728268494948062,0.012291459366679192,0.009718477725982666,0.054829128086566925,0.1328316479921341,-0.0,0.258836567401886,0.021687259897589684,0.0004760687588714063,0.00532170757651329,0.014280783012509346,0.004343196749687195,2.472815752029419,0.0060335868038237095
110,2,2,0,0.017930315773158373,0.03309011614399203,0.00616568885743618,0.022251693531870842,0.007893461734056473,0.2031140923500061,4.768370445162873e-07,0.26408910751342773,0.023562228307127953,0.0006846528849564493,0.014471761882305145,0.009720255620777607,0.009963065385818481,5.815682411193848,0.0025736475363373756
111,5,5,0,0.026049752805719677,0.052099505611439355,0.013336201198399067,0.008772441186010838,0.04989093542098999,0.40614381432533264,5.960462772236497e-07,0.5314899682998657,0.034156642854213715,0.0012755902716889977,0.01653319038450718,0.011390895582735538,0.0038901865482330322,2.984147787094116,0.006534832064062357
112,8,8,0,0.03126810253301264,0.06253620506602528,0.01238367147743702,0.03514204919338226,0.021020717918872833,0.6540679335594177,2.3841855067985307e-07,0.7721498012542725,0.04286156967282295,0.0011121539864689112,0.027335815131664276,0.014738338999450207,0.010318631306290627,6.423506736755371,0.004292014054954052
113,8,8,0,0.01868750971842858,0.03737501943685716,0.004254917614161968,0.029705749824643135,0.05723422393202782,1.2798359394073486,9.536738616588991e-07,1.3880534172058105,0.062071382999420166,0.0003847355837933719,0.03313568979501724,0.008676953613758087,0.008262266404926777,6.397086143493652,0.006438576150685549
114,8,8,0,0.059084051076165114,0.09915891440646986,0.024608848616480827,0.027724113315343857,0.03747075796127319,0.6151360869407654,-0.0,0.8033751845359802,0.04621013626456261,0.0008194398833438754,0.02019265666604042,0.021633004769682884,0.01279030553996563,5.327960014343262,0.005504493601620197
115,2,2,0,0.04148590795387522,0.07918287505356114,0.00982152484357357,0.0034774020314216614,0.00780970323830843,0.09566780924797058,-0.0,0.1560625433921814,0.01637784019112587,0.0003376671520527452,0.02088577300310135,0.014627019874751568,0.005094908177852631,2.3501741886138916,0.002681124024093151
116,4,4,0,0.03177084160969277,0.07985882497465444,0.012945632450282574,0.03251286596059799,0.03128717094659805,0.27056360244750977,3.576278118089249e-07,0.3990928828716278,0.028316333889961243,0.0007178615778684616,0.014468684792518616,0.01614963635802269,0.009090317413210869,6.096391201019287,0.004871418699622154
117,8,8,0,0.023477126162028412,0.046954252324056825,0.011611809022724628,0.12716761231422424,0.01049506850540638,0.663866400718689,3.576278118089249e-07,0.8595892190933228,0.0437476746737957,0.0008971089846454561,0.020013798028230667,0.010276321321725845,0.012355078011751175,12.692642211914062,0.002684815786778927
118,4,4,0,0.041175433418788494,0.1540724530005938,0.01665661856532097,0.01967831701040268,0.0302375927567482,0.25041520595550537,-0.0,0.3836142122745514,0.027832675725221634,0.0004317721468396485,0.008087240159511566,0.018289683386683464,0.00787939503788948,4.875362396240234,0.004656294360756874
119,7,7,0,0.04934634108833027,0.09397855519844632,0.019683435559272766,0.001605107681825757,0.030998822301626205,0.5297967791557312,5.960462772236497e-07,0.6608196496963501,0.03401043638586998,0.0012931926175951958,0.029249737039208412,0.01931929402053356,0.0030197331216186285,1.4125993251800537,0.004799846094101667
120,4,4,0,0.036926208358294674,0.12601078324096013,0.025930142030119896,0.010569678619503975,0.023276280611753464,0.4523414671421051,1.6689286894688848e-06,0.6158431768417358,0.03487011417746544,0.0006867649499326944,0.028310000896453857,0.015204116702079773,0.004670195281505585,3.7367916107177734,0.004272653721272945
121,4,4,0,0.024870289049245955,0.04974057809849191,0.0029561584815382957,0.05423969402909279,0.0018424593145027757,0.1741536408662796,-0.0,0.24501658976078033,0.02137591503560543,0.0006463306490331888,0.01587439700961113,0.0071764192543923855,0.01693631336092949,7.993239402770996,0.0010669943876564503
