leaf_index,target_section_count,predicted_section_count,section_count_absolute_error,geometry_rms_m,geometry_rms_normalized,position,size,section_count,total,station_x_m_mae,center_yz_m_mae,width_m_mae,width_m_relative_percent_mean,height_m_mae,height_m_relative_percent_mean,length_m_mae,length_m_relative_percent_mean
66,4,4,0,0.007701652609772786,0.007991535801187628,0.00042666279477998614,0.0013993324246257544,5.602820692729438e-06,0.0018372009508311749,0.007096577435731888,0.0005591223016381264,0.0020791050046682358,1.844567894935608,0.0012292154133319855,1.1238027811050415,0.019973576068878174,2.0725362300872803
67,8,8,0,0.01146218394405087,0.0136414055980003,0.002887191018089652,0.02449454925954342,1.3708974620385561e-05,0.027409158647060394,0.010009976103901863,0.000909754540771246,0.005878777708858252,6.340980529785156,0.0057366471737623215,5.138777732849121,0.004731476306915283,0.5631037354469299
68,5,5,0,0.004884334877771249,0.004977687948055127,8.858866931404918e-05,0.001652377424761653,1.1920922133867862e-06,0.001743350294418633,0.0032378241885453463,0.0020930063910782337,0.0018130555981770158,1.806423544883728,0.0007406235090456903,1.009337306022644,0.007937014102935791,0.8088712096214294
69,3,3,0,0.0028858057900383333,0.004951004319521137,0.00018957983411382884,0.0009439413552172482,3.4570634852570947e-06,0.0011404353426769376,0.002335786819458008,0.0006307251169346273,0.0007823742926120758,0.9522835612297058,0.001080753980204463,1.4201345443725586,0.0006288886070251465,0.1078946515917778
70,8,8,0,0.029299931331895963,0.036344088372190705,0.0037653655745089054,0.033661797642707825,1.6689286894688848e-06,0.037430502474308014,0.026993026956915855,0.000882100488524884,0.009447205811738968,7.069851398468018,0.007355146575719118,6.264517784118652,0.05085432529449463,6.308049201965332
71,8,8,0,0.04011510657091771,0.043209472252169076,0.005603098776191473,0.029255229979753494,3.576278118089249e-07,0.03485904261469841,0.03940343111753464,0.0009167774114757776,0.006632499862462282,7.515144348144531,0.007166103459894657,5.105684280395508,0.06748348474502563,7.268896579742432
72,6,6,0,0.00656947586985038,0.007254684232802003,0.0033716519828885794,0.0052308388985693455,1.311301275563892e-06,0.008605113252997398,0.005521795712411404,0.0016255059745162725,0.004353947937488556,3.199704170227051,0.0021482924930751324,1.6861690282821655,0.008544683456420898,0.9435909390449524
73,3,3,0,0.00834549647212675,0.009121482897201832,0.00011800974607467651,0.0005600484437309206,3.6954811548639555e-06,0.0006854491657577455,0.008071730844676495,0.0005550819914788008,0.0007703428855165839,0.8845385909080505,0.0007461557979695499,0.8677912950515747,0.015300273895263672,1.6722934246063232
74,6,6,0,0.003603518422232188,0.007046722916943232,0.000949609384406358,0.003165209898725152,1.7881377516459906e-06,0.0041183955036103725,0.0024370383471250534,0.0009690216975286603,0.0021725199185311794,1.7717088460922241,0.002935689641162753,2.61277437210083,0.006717681884765625,1.3136506080627441
75,2,2,0,0.004733545621381982,0.006122827469106636,2.9615244784508832e-05,0.00045644721831195056,6.6756979322235566e-06,0.000499413872603327,0.0040693581104278564,0.0007229247130453587,0.0002668891102075577,0.5575946569442749,0.0007452778518199921,1.1556121110916138,0.008138716220855713,1.0527405738830566
76,3,3,0,0.00542448824049241,0.008023977015324492,0.00032063989783637226,0.00037158592022024095,2.3841830625315197e-06,0.0006969941896386445,0.004741718526929617,0.0008728487300686538,0.0008448859443888068,0.9867290258407593,0.0002788578567560762,0.3210753798484802,0.01357346773147583,2.007805824279785
77,3,3,0,0.010831978660135461,0.011184756966375109,0.0002612602256704122,0.0004832623526453972,3.576272320060525e-06,0.0007516751065850258,0.010693758726119995,0.0004379057791084051,0.0005195563426241279,0.7675251960754395,0.0006881840527057648,0.8426055908203125,0.013637781143188477,1.4081939458847046
78,3,3,0,0.004760091983871386,0.004891874355723884,0.00015557596634607762,0.0005472511984407902,1.1920922133867862e-06,0.0007052113651297987,0.004194935318082571,0.0007715251995250583,0.000995725393295288,1.4075568914413452,0.00016138827777467668,0.24022433161735535,0.004717826843261719,0.484843909740448
79,3,3,0,0.00690455423417828,0.008679253202221826,0.00042472881614230573,0.0005868574953638017,1.6689286894688848e-06,0.0010149241425096989,0.006504128687083721,0.0007129628211259842,0.0012181538622826338,1.0129832029342651,0.0004856859741266817,0.6645678281784058,0.014944076538085938,1.878519892692566
